order_item_id,order_id,product_id,quantity,unit_price,discount_rate,tax_rate
OI002028,O000810,P0084,4,133.31,0.0,0.089
OI002029,O000811,P0068,1,58.04,0.05,0.06625
OI002030,O000811,P0088,5,52.71,0.15,0.06625
OI002031,O000811,P0030,3,46.25,0.1,0.06625
OI002032,O000811,P0200,2,16.08,0.15,0.06625
OI002033,O000812,P0123,1,96.0,0.1,0.05125
OI002034,O000812,P0106,5,70.7,0.05,0.05125
OI002035,O000812,P0031,4,14.29,0.2,0.05125
OI002036,O000813,P0175,5,25.89,0.2,0.05125
OI002037,O000813,P0148,1,167.1,0.15,0.05125
OI002038,O000813,P0054,1,68.84,0.05,0.05125
OI002039,O000813,P0076,4,71.75,0.05,0.05125
OI002040,O000814,P0009,4,20.99,0.1,0.08
OI002041,O000814,P0160,4,42.57,0.2,0.08
OI002042,O000814,P0197,5,23.27,0.1,0.08
OI002043,O000814,P0114,2,60.41,0.15,0.08
OI002044,O000815,P0170,4,130.51,0.2,0.08
OI002045,O000815,P0009,2,19.09,0.0,0.08
OI002046,O000816,P0145,1,22.36,0.05,0.0815
OI002047,O000816,P0067,2,223.37,0.1,0.0815
OI002048,O000816,P0182,5,101.59,0.05,0.0815
OI002049,O000816,P0059,2,138.48,0.0,0.0815
OI002050,O000817,P0074,3,28.63,0.0,0.1025
OI002051,O000817,P0137,5,5.66,0.15,0.1025
OI002052,O000817,P0123,1,98.43,0.05,0.1025
OI002053,O000818,P0143,4,9.04,0.0,0.08
OI002054,O000818,P0109,2,70.51,0.2,0.08
OI002055,O000818,P0141,5,119.57,0.0,0.08
OI002056,O000818,P0136,1,74.71,0.0,0.08
OI002057,O000819,P0152,5,79.51,0.15,0.0725
OI002058,O000819,P0199,4,20.47,0.1,0.0725
OI002059,O000820,P0080,1,38.92,0.0,0.06
OI002060,O000820,P0077,5,103.81,0.0,0.06
OI002061,O000820,P0030,4,41.26,0.05,0.06
OI002062,O000820,P0110,1,27.06,0.0,0.06
OI002063,O000821,P0077,1,101.21,0.15,0.08875
OI002064,O000821,P0094,4,9.2,0.2,0.08875
OI002065,O000821,P0070,1,161.3,0.05,0.08875
OI002066,O000822,P0059,4,126.63,0.15,0.05125
OI002067,O000823,P0177,2,54.24,0.2,0.077
OI002068,O000823,P0143,4,8.33,0.0,0.077
OI002069,O000824,P0172,2,60.4,0.15,0.05125
OI002070,O000824,P0034,2,38.02,0.15,0.05125
OI002071,O000824,P0008,2,141.59,0.2,0.05125
OI002072,O000824,P0159,3,22.63,0.0,0.05125
OI002073,O000825,P0083,4,124.47,0.15,0.05125
OI002074,O000825,P0032,1,12.36,0.0,0.05125
OI002075,O000825,P0020,4,115.84,0.1,0.05125
OI002076,O000826,P0178,2,13.99,0.15,0.07
OI002077,O000826,P0018,4,42.21,0.0,0.07
OI002078,O000827,P0160,4,43.48,0.1,0.0625
OI002079,O000827,P0119,3,105.04,0.05,0.0625
OI002080,O000827,P0133,4,90.15,0.05,0.0625
OI002081,O000828,P0149,1,67.74,0.15,0.08875
OI002082,O000828,P0108,3,33.22,0.0,0.08875
OI002083,O000828,P0013,4,45.33,0.1,0.08875
OI002084,O000828,P0161,2,99.45,0.0,0.08875
OI002085,O000829,P0014,1,20.61,0.05,0.08
OI002086,O000829,P0153,1,74.39,0.2,0.08
OI002087,O000830,P0003,1,16.07,0.0,0.0
OI002088,O000831,P0158,4,186.17,0.1,0.05125
OI002089,O000831,P0107,4,111.04,0.0,0.05125
OI002090,O000831,P0176,3,36.38,0.15,0.05125
OI002091,O000832,P0037,5,125.16,0.0,0.0815
OI002092,O000832,P0155,1,13.87,0.1,0.0815
OI002093,O000833,P0032,5,12.8,0.0,0.0825
OI002094,O000833,P0103,1,13.61,0.1,0.0825
OI002095,O000834,P0177,2,55.26,0.15,0.1025
OI002096,O000834,P0089,2,59.94,0.0,0.1025
OI002097,O000835,P0080,3,42.33,0.05,0.0625
OI002098,O000835,P0026,1,46.69,0.15,0.0625
OI002099,O000835,P0046,3,24.76,0.1,0.0625
OI002100,O000835,P0040,2,69.44,0.0,0.0625
OI002101,O000836,P0084,1,134.2,0.05,0.07
OI002102,O000836,P0137,1,5.34,0.0,0.07
OI002103,O000836,P0128,3,17.83,0.1,0.07
OI002104,O000837,P0151,1,27.75,0.2,0.0825
OI002105,O000838,P0158,4,163.77,0.2,0.029
OI002106,O000839,P0111,1,63.02,0.0,0.08
OI002107,O000840,P0156,4,42.63,0.05,0.0
OI002108,O000840,P0144,4,74.75,0.1,0.0
OI002109,O000840,P0169,1,70.33,0.2,0.0
OI002110,O000841,P0154,4,32.78,0.15,0.089
OI002111,O000841,P0039,5,41.5,0.15,0.089
OI002112,O000842,P0136,3,83.22,0.15,0.07
OI002113,O000843,P0183,2,118.7,0.2,0.06
OI002114,O000843,P0125,5,80.49,0.2,0.06
OI002115,O000844,P0137,2,5.14,0.1,0.08875
OI002116,O000845,P0112,4,38.13,0.2,0.1025
OI002117,O000846,P0103,2,14.01,0.0,0.07
OI002118,O000846,P0054,5,62.78,0.2,0.07
OI002119,O000846,P0078,4,58.42,0.0,0.07
OI002120,O000847,P0062,1,78.11,0.2,0.07
OI002121,O000847,P0005,5,235.98,0.15,0.07
OI002122,O000847,P0174,2,60.73,0.0,0.07
OI002123,O000847,P0052,3,32.54,0.1,0.07
OI002124,O000848,P0076,5,77.07,0.2,0.0
OI002125,O000848,P0152,1,79.56,0.15,0.0
OI002126,O000848,P0009,5,20.84,0.15,0.0
OI002127,O000849,P0064,1,89.69,0.15,0.0815
OI002128,O000849,P0135,1,104.99,0.05,0.0815
OI002129,O000849,P0057,2,180.23,0.15,0.0815
OI002130,O000850,P0081,4,16.9,0.15,0.06625
OI002131,O000850,P0070,2,169.74,0.15,0.06625
OI002132,O000850,P0106,4,67.11,0.05,0.06625
OI002133,O000850,P0194,3,37.43,0.0,0.06625
OI002134,O000851,P0198,1,45.89,0.1,0.0825
OI002135,O000851,P0130,4,28.31,0.2,0.0825
OI002136,O000852,P0050,2,13.26,0.15,0.07
OI002137,O000852,P0107,3,111.58,0.05,0.07
OI002138,O000852,P0022,3,71.23,0.0,0.07
OI002139,O000852,P0084,2,121.02,0.05,0.07
OI002140,O000853,P0058,1,33.53,0.0,0.07
OI002141,O000854,P0068,4,64.07,0.0,0.05125
OI002142,O000855,P0144,2,71.14,0.0,0.08
OI002143,O000855,P0142,2,33.59,0.05,0.08
OI002144,O000855,P0172,1,58.89,0.0,0.08
OI002145,O000855,P0199,5,18.98,0.15,0.08
OI002146,O000856,P0151,3,26.09,0.15,0.07
OI002147,O000856,P0172,3,61.03,0.15,0.07
OI002148,O000856,P0001,3,28.92,0.1,0.07
OI002149,O000856,P0080,4,38.05,0.2,0.07
OI002150,O000857,P0118,4,23.65,0.0,0.1025
OI002151,O000857,P0084,4,132.6,0.0,0.1025
OI002152,O000858,P0023,4,116.21,0.0,0.0825
OI002153,O000858,P0048,1,187.04,0.0,0.0825
OI002154,O000858,P0162,2,12.96,0.1,0.0825
OI002155,O000859,P0165,1,135.2,0.0,0.1025
OI002156,O000859,P0086,4,190.04,0.05,0.1025
OI002157,O000859,P0076,1,66.42,0.1,0.1025
OI002158,O000859,P0105,3,177.47,0.1,0.1025
OI002159,O000860,P0028,4,41.0,0.0,0.06625
OI002160,O000860,P0007,4,41.75,0.0,0.06625
OI002161,O000860,P0014,4,19.32,0.05,0.06625
OI002162,O000860,P0117,5,93.91,0.0,0.06625
OI002163,O000861,P0158,1,168.19,0.05,0.089
OI002164,O000861,P0007,1,44.82,0.05,0.089
OI002165,O000861,P0044,3,107.2,0.1,0.089
OI002166,O000862,P0123,1,107.65,0.2,0.07
OI002167,O000863,P0166,4,108.63,0.15,0.0815
OI002168,O000863,P0117,3,102.85,0.2,0.0815
OI002169,O000863,P0061,2,20.56,0.1,0.0815
OI002170,O000863,P0027,2,47.28,0.0,0.0815
OI002171,O000864,P0142,3,36.04,0.0,0.08
OI002172,O000864,P0117,3,99.9,0.0,0.08
OI002173,O000864,P0170,4,138.35,0.1,0.08
OI002174,O000864,P0024,4,125.11,0.1,0.08
OI002175,O000865,P0100,2,207.29,0.1,0.0
OI002176,O000866,P0093,2,48.13,0.0,0.029
OI002177,O000866,P0125,3,88.03,0.1,0.029
OI002178,O000866,P0002,1,61.02,0.1,0.029
OI002179,O000867,P0029,1,15.68,0.05,0.0815
OI002180,O000868,P0136,4,81.97,0.15,0.0725
OI002181,O000868,P0078,1,63.86,0.2,0.0725
OI002182,O000869,P0161,3,103.39,0.0,0.1025
OI002183,O000869,P0063,5,21.96,0.0,0.1025
OI002184,O000869,P0106,5,71.54,0.0,0.1025
OI002185,O000869,P0093,1,46.7,0.0,0.1025
OI002186,O000870,P0156,2,41.37,0.2,0.089
OI002187,O000870,P0062,5,80.82,0.1,0.089
OI002188,O000870,P0109,4,75.28,0.0,0.089
OI002189,O000870,P0130,2,27.01,0.15,0.089
OI002190,O000871,P0150,5,9.68,0.0,0.06
OI002191,O000871,P0067,2,227.97,0.15,0.06
OI002192,O000871,P0155,4,14.61,0.05,0.06
OI002193,O000871,P0160,3,47.29,0.05,0.06
OI002194,O000872,P0012,3,46.25,0.2,0.1025
OI002195,O000872,P0110,5,24.22,0.15,0.1025
OI002196,O000873,P0092,1,94.1,0.0,0.077
OI002197,O000873,P0148,3,172.14,0.0,0.077
OI002198,O000874,P0045,5,44.46,0.2,0.0625
OI002199,O000875,P0066,4,19.81,0.0,0.0
OI002200,O000875,P0185,1,15.05,0.2,0.0
OI002201,O000876,P0094,3,9.36,0.0,0.06625
OI002202,O000876,P0143,2,8.56,0.0,0.06625
OI002203,O000877,P0164,5,23.63,0.0,0.08
OI002204,O000877,P0144,1,68.19,0.1,0.08
OI002205,O000877,P0036,5,18.58,0.0,0.08
OI002206,O000878,P0006,5,46.68,0.2,0.08875
OI002207,O000878,P0141,1,110.39,0.2,0.08875
OI002208,O000878,P0076,2,71.32,0.2,0.08875
OI002209,O000878,P0036,4,19.29,0.0,0.08875
OI002210,O000879,P0009,5,18.54,0.05,0.08875
OI002211,O000880,P0062,1,75.24,0.2,0.089
OI002212,O000880,P0083,5,112.93,0.2,0.089
OI002213,O000881,P0156,1,45.15,0.2,0.089
OI002214,O000882,P0017,1,60.75,0.05,0.08875
OI002215,O000882,P0005,5,235.35,0.0,0.08875
OI002216,O000882,P0100,5,205.53,0.2,0.08875
OI002217,O000883,P0133,5,81.51,0.0,0.05125
OI002218,O000883,P0001,1,26.82,0.0,0.05125
OI002219,O000884,P0035,5,78.95,0.05,0.07
OI002220,O000884,P0170,5,136.69,0.0,0.07
OI002221,O000885,P0153,1,72.82,0.0,0.06
OI002222,O000885,P0094,3,9.43,0.05,0.06
OI002223,O000886,P0006,3,49.18,0.15,0.1025
OI002224,O000886,P0066,5,18.95,0.15,0.1025
OI002225,O000887,P0153,3,72.43,0.05,0.0
OI002226,O000887,P0047,4,70.53,0.1,0.0
OI002227,O000887,P0012,1,46.91,0.0,0.0
OI002228,O000888,P0090,2,215.29,0.0,0.05125
OI002229,O000889,P0002,4,56.84,0.0,0.1025
OI002230,O000889,P0176,1,39.4,0.2,0.1025
OI002231,O000890,P0038,5,182.72,0.15,0.0625
OI002232,O000890,P0132,4,240.47,0.0,0.0625
OI002233,O000890,P0094,5,9.42,0.05,0.0625
OI002234,O000891,P0071,3,101.82,0.05,0.05125
OI002235,O000891,P0081,3,16.77,0.0,0.05125
OI002236,O000891,P0119,4,103.8,0.0,0.05125
OI002237,O000892,P0008,3,142.26,0.15,0.07
OI002238,O000892,P0188,5,18.49,0.2,0.07
OI002239,O000892,P0067,5,244.05,0.1,0.07
OI002240,O000892,P0064,5,104.27,0.05,0.07
OI002241,O000893,P0015,1,17.38,0.1,0.029
OI002242,O000893,P0114,4,64.86,0.0,0.029
OI002243,O000894,P0073,2,8.56,0.15,0.06
OI002244,O000894,P0004,5,20.59,0.15,0.06
OI002245,O000894,P0061,3,21.95,0.0,0.06
OI002246,O000895,P0031,4,13.81,0.15,0.07
OI002247,O000895,P0073,1,8.26,0.0,0.07
OI002248,O000895,P0160,2,44.23,0.1,0.07
OI002249,O000896,P0010,4,98.76,0.05,0.06625
OI002250,O000896,P0011,4,93.96,0.05,0.06625
OI002251,O000897,P0040,2,79.18,0.15,0.0
OI002252,O000898,P0088,1,46.87,0.1,0.08875
OI002253,O000898,P0149,3,64.68,0.1,0.08875
OI002254,O000898,P0086,5,208.7,0.2,0.08875
OI002255,O000899,P0103,4,13.58,0.0,0.077
OI002256,O000899,P0145,4,24.15,0.15,0.077
OI002257,O000900,P0007,1,39.65,0.0,0.06625
OI002258,O000900,P0185,2,16.4,0.0,0.06625
OI002259,O000900,P0018,3,39.49,0.0,0.06625
OI002260,O000900,P0088,4,49.34,0.1,0.06625
OI002261,O000901,P0167,1,65.96,0.0,0.1025
OI002262,O000901,P0157,1,138.44,0.0,0.1025
OI002263,O000901,P0038,2,184.35,0.0,0.1025
OI002264,O000901,P0029,1,17.87,0.0,0.1025
OI002265,O000902,P0043,4,25.08,0.0,0.0725
OI002266,O000902,P0141,5,117.42,0.2,0.0725
OI002267,O000902,P0038,1,185.46,0.0,0.0725
OI002268,O000902,P0016,4,202.32,0.15,0.0725
OI002269,O000903,P0178,3,14.31,0.2,0.07
OI002270,O000903,P0005,3,252.49,0.05,0.07
OI002271,O000903,P0166,2,111.27,0.0,0.07
OI002272,O000903,P0110,4,26.42,0.2,0.07
OI002273,O000904,P0023,5,110.04,0.0,0.06625
OI002274,O000904,P0037,5,131.47,0.1,0.06625
OI002275,O000904,P0158,5,162.41,0.15,0.06625
OI002276,O000904,P0132,2,240.48,0.0,0.06625
OI002277,O000905,P0086,4,212.74,0.1,0.1025
OI002278,O000906,P0032,3,12.06,0.2,0.07
OI002279,O000906,P0045,3,43.86,0.05,0.07
OI002280,O000907,P0180,1,96.51,0.2,0.1025
OI002281,O000908,P0058,5,31.16,0.1,0.0825
OI002282,O000908,P0109,5,74.61,0.2,0.0825
OI002283,O000908,P0141,2,114.16,0.05,0.0825
OI002284,O000909,P0004,1,19.94,0.2,0.07
OI002285,O000909,P0096,3,142.84,0.0,0.07
OI002286,O000910,P0164,4,23.08,0.2,0.07
OI002287,O000910,P0059,4,141.74,0.05,0.07
OI002288,O000910,P0154,2,30.37,0.1,0.07
OI002289,O000911,P0024,4,125.11,0.15,0.06625
OI002290,O000911,P0049,2,67.95,0.1,0.06625
OI002291,O000911,P0062,4,82.74,0.2,0.06625
OI002292,O000912,P0093,5,45.85,0.2,0.1025
OI002293,O000913,P0173,3,32.96,0.05,0.077
OI002294,O000914,P0178,1,15.4,0.15,0.05125
OI002295,O000915,P0031,1,15.36,0.1,0.1025
OI002296,O000915,P0129,2,71.77,0.2,0.1025
OI002297,O000915,P0171,5,45.19,0.0,0.1025
OI002298,O000915,P0054,2,63.85,0.1,0.1025
OI002299,O000916,P0141,2,119.88,0.05,0.06
OI002300,O000916,P0027,4,47.58,0.05,0.06
OI002301,O000916,P0184,5,34.34,0.05,0.06
OI002302,O000916,P0157,4,134.55,0.0,0.06
OI002303,O000917,P0138,3,172.97,0.15,0.089
OI002304,O000917,P0013,2,43.39,0.1,0.089
OI002305,O000917,P0070,5,185.3,0.15,0.089
OI002306,O000918,P0030,5,47.87,0.0,0.029
OI002307,O000919,P0097,5,141.94,0.0,0.1025
OI002308,O000919,P0064,5,93.71,0.05,0.1025
OI002309,O000919,P0133,2,85.57,0.2,0.1025
OI002310,O000920,P0116,3,36.2,0.0,0.0825
OI002311,O000920,P0163,2,57.19,0.2,0.0825
OI002312,O000921,P0034,1,39.1,0.2,0.089
OI002313,O000922,P0132,2,234.37,0.05,0.029
OI002314,O000922,P0103,3,12.24,0.0,0.029
OI002315,O000922,P0097,2,156.72,0.15,0.029
OI002316,O000923,P0100,5,213.65,0.05,0.0825
OI002317,O000923,P0151,5,27.94,0.2,0.0825
OI002318,O000923,P0183,3,111.93,0.0,0.0825
OI002319,O000924,P0076,4,71.95,0.0,0.0625
OI002320,O000924,P0033,4,24.0,0.2,0.0625
OI002321,O000924,P0114,3,57.4,0.0,0.0625
OI002322,O000924,P0192,5,35.47,0.1,0.0625
OI002323,O000925,P0021,2,53.81,0.0,0.06625
OI002324,O000925,P0191,2,52.02,0.2,0.06625
OI002325,O000925,P0002,3,61.86,0.2,0.06625
OI002326,O000925,P0105,3,165.02,0.05,0.06625
OI002327,O000926,P0056,4,19.2,0.2,0.0
OI002328,O000926,P0016,2,178.08,0.05,0.0
OI002329,O000926,P0033,4,23.93,0.0,0.0
OI002330,O000926,P0199,3,20.94,0.05,0.0
OI002331,O000927,P0107,4,113.99,0.15,0.06625
OI002332,O000928,P0098,3,151.86,0.05,0.0815
OI002333,O000928,P0156,5,43.79,0.05,0.0815
OI002334,O000928,P0003,4,16.01,0.0,0.0815
OI002335,O000929,P0177,4,58.59,0.0,0.0725
OI002336,O000929,P0113,5,61.31,0.05,0.0725
OI002337,O000929,P0008,5,148.12,0.2,0.0725
OI002338,O000929,P0003,3,17.19,0.1,0.0725
OI002339,O000930,P0178,1,13.85,0.15,0.0825
OI002340,O000931,P0094,2,8.61,0.05,0.1025
OI002341,O000932,P0094,5,8.84,0.2,0.06625
OI002342,O000932,P0156,5,43.76,0.05,0.06625
OI002343,O000932,P0111,3,65.11,0.05,0.06625
OI002344,O000932,P0169,5,70.76,0.15,0.06625
OI002345,O000933,P0074,2,30.44,0.0,0.1025
OI002346,O000933,P0020,3,111.97,0.2,0.1025
OI002347,O000933,P0144,3,69.42,0.0,0.1025
OI002348,O000934,P0039,1,43.02,0.2,0.07
OI002349,O000934,P0016,2,187.21,0.1,0.07
OI002350,O000934,P0053,5,26.42,0.1,0.07
OI002351,O000935,P0003,2,16.22,0.1,0.06
OI002352,O000935,P0189,2,39.22,0.0,0.06
OI002353,O000935,P0180,5,93.09,0.0,0.06
OI002354,O000936,P0123,1,96.47,0.2,0.05125
OI002355,O000936,P0156,2,45.38,0.05,0.05125
OI002356,O000936,P0065,3,223.19,0.0,0.05125
OI002357,O000937,P0178,5,14.26,0.0,0.0625
OI002358,O000937,P0046,4,24.96,0.0,0.0625
OI002359,O000937,P0119,1,109.96,0.0,0.0625
OI002360,O000937,P0110,1,27.36,0.15,0.0625
OI002361,O000938,P0143,5,9.19,0.2,0.06
OI002362,O000939,P0132,2,223.48,0.0,0.0825
OI002363,O000940,P0124,1,138.16,0.2,0.0815
OI002364,O000941,P0006,2,45.2,0.05,0.0825
OI002365,O000941,P0196,5,111.38,0.0,0.0825
OI002366,O000942,P0182,2,91.57,0.1,0.06625
OI002367,O000942,P0168,2,65.37,0.0,0.06625
OI002368,O000942,P0118,2,23.88,0.2,0.06625
OI002369,O000943,P0008,5,137.75,0.0,0.0
OI002370,O000943,P0049,1,63.4,0.1,0.0
OI002371,O000943,P0195,1,34.92,0.15,0.0
OI002372,O000943,P0147,5,47.92,0.15,0.0
OI002373,O000944,P0134,5,35.88,0.0,0.0825
OI002374,O000944,P0003,3,16.41,0.15,0.0825
OI002375,O000944,P0007,4,39.82,0.0,0.0825
OI002376,O000945,P0063,3,23.68,0.0,0.0725
OI002377,O000945,P0120,5,29.69,0.0,0.0725
OI002378,O000946,P0007,2,43.7,0.0,0.0625
OI002379,O000946,P0055,4,117.75,0.15,0.0625
OI002380,O000946,P0080,2,40.96,0.1,0.0625
OI002381,O000946,P0133,2,85.21,0.15,0.0625
OI002382,O000947,P0071,4,102.97,0.05,0.06625
OI002383,O000947,P0133,1,85.17,0.1,0.06625
OI002384,O000947,P0111,1,57.05,0.1,0.06625
OI002385,O000947,P0189,2,38.03,0.05,0.06625
OI002386,O000948,P0065,4,214.91,0.0,0.08875
OI002387,O000948,P0021,3,54.19,0.2,0.08875
OI002388,O000948,P0095,4,67.35,0.0,0.08875
OI002389,O000949,P0086,3,199.97,0.2,0.077
OI002390,O000950,P0051,3,128.21,0.2,0.07
OI002391,O000951,P0154,4,31.84,0.0,0.07
OI002392,O000952,P0006,1,49.02,0.15,0.0825
OI002393,O000952,P0150,4,10.26,0.05,0.0825
OI002394,O000952,P0050,1,12.4,0.1,0.0825
OI002395,O000952,P0067,3,248.39,0.0,0.0825
OI002396,O000953,P0182,2,97.21,0.05,0.05125
OI002397,O000953,P0032,3,12.37,0.2,0.05125
OI002398,O000953,P0079,4,192.31,0.05,0.05125
OI002399,O000954,P0107,1,108.52,0.1,0.06
OI002400,O000955,P0042,3,81.8,0.15,0.0825
OI002401,O000955,P0109,5,75.91,0.0,0.0825
OI002402,O000956,P0020,1,125.79,0.15,0.029
OI002403,O000956,P0189,3,40.98,0.0,0.029
OI002404,O000956,P0190,3,11.7,0.2,0.029
OI002405,O000956,P0062,2,77.28,0.05,0.029
OI002406,O000957,P0013,4,46.64,0.1,0.05125
OI002407,O000957,P0036,4,19.84,0.1,0.05125
OI002408,O000958,P0066,1,22.11,0.15,0.0825
OI002409,O000958,P0098,5,135.51,0.15,0.0825
OI002410,O000958,P0183,4,110.38,0.05,0.0825
OI002411,O000959,P0182,4,103.43,0.2,0.077
OI002412,O000959,P0048,3,179.26,0.2,0.077
OI002413,O000959,P0062,1,74.01,0.15,0.077
OI002414,O000960,P0141,2,116.07,0.1,0.0825
OI002415,O000961,P0118,3,22.92,0.2,0.0725
OI002416,O000961,P0017,1,64.02,0.0,0.0725
OI002417,O000961,P0105,2,170.38,0.2,0.0725
OI002418,O000962,P0126,4,10.28,0.2,0.077
OI002419,O000962,P0185,2,16.48,0.05,0.077
OI002420,O000962,P0078,1,64.72,0.05,0.077
OI002421,O000962,P0139,3,19.8,0.1,0.077
OI002422,O000963,P0148,2,155.52,0.0,0.06625
OI002423,O000963,P0090,1,215.45,0.0,0.06625
OI002424,O000963,P0001,2,25.68,0.0,0.06625
OI002425,O000963,P0011,4,89.61,0.05,0.06625
OI002426,O000964,P0103,1,12.33,0.2,0.0
OI002427,O000964,P0191,5,51.45,0.2,0.0
OI002428,O000964,P0123,5,103.96,0.0,0.0
OI002429,O000964,P0095,1,65.61,0.05,0.0
OI002430,O000965,P0034,3,42.29,0.0,0.07
OI002431,O000965,P0039,5,39.35,0.0,0.07
OI002432,O000965,P0137,2,5.54,0.0,0.07
OI002433,O000966,P0009,4,18.21,0.0,0.05125
OI002434,O000966,P0053,2,23.84,0.0,0.05125
OI002435,O000966,P0191,1,55.18,0.15,0.05125
OI002436,O000967,P0057,5,185.49,0.2,0.0725
OI002437,O000967,P0113,3,66.32,0.2,0.0725
OI002438,O000967,P0026,1,45.55,0.1,0.0725
OI002439,O000967,P0152,5,79.47,0.15,0.0725
OI002440,O000968,P0119,2,104.34,0.0,0.08
OI002441,O000968,P0159,3,22.94,0.0,0.08
OI002442,O000969,P0068,2,60.19,0.15,0.089
OI002443,O000969,P0186,2,50.87,0.15,0.089
OI002444,O000970,P0194,4,39.38,0.05,0.08875
OI002445,O000970,P0149,1,67.32,0.2,0.08875
OI002446,O000970,P0173,1,31.28,0.0,0.08875
OI002447,O000971,P0146,5,54.92,0.0,0.07
OI002448,O000971,P0148,5,162.62,0.2,0.07
OI002449,O000971,P0174,5,53.81,0.2,0.07
OI002450,O000972,P0174,3,54.89,0.2,0.0
OI002451,O000972,P0114,4,57.81,0.15,0.0
OI002452,O000973,P0020,1,119.26,0.0,0.089
OI002453,O000973,P0121,1,47.59,0.2,0.089
OI002454,O000974,P0189,4,38.67,0.2,0.07
OI002455,O000974,P0100,2,201.54,0.2,0.07
OI002456,O000974,P0169,2,70.08,0.15,0.07
OI002457,O000975,P0185,4,15.42,0.2,0.08875
OI002458,O000975,P0187,2,22.12,0.05,0.08875
OI002459,O000975,P0006,4,48.96,0.15,0.08875
OI002460,O000975,P0192,5,36.41,0.0,0.08875
OI002461,O000976,P0075,3,59.99,0.15,0.08875
OI002462,O000976,P0198,1,43.46,0.05,0.08875
OI002463,O000976,P0182,4,100.59,0.2,0.08875
OI002464,O000976,P0169,3,71.63,0.15,0.08875
OI002465,O000977,P0034,1,42.04,0.1,0.0825
OI002466,O000977,P0129,4,68.34,0.0,0.0825
OI002467,O000977,P0147,5,47.21,0.15,0.0825
OI002468,O000978,P0159,1,23.67,0.2,0.07
OI002469,O000978,P0055,3,109.49,0.0,0.07
OI002470,O000978,P0129,1,70.21,0.15,0.07
OI002471,O000979,P0046,1,26.83,0.1,0.07
OI002472,O000979,P0029,1,17.67,0.15,0.07
OI002473,O000979,P0048,4,165.17,0.15,0.07
OI002474,O000980,P0067,4,243.82,0.15,0.05125
OI002475,O000980,P0113,1,65.34,0.0,0.05125
OI002476,O000980,P0071,4,89.7,0.0,0.05125
OI002477,O000980,P0118,1,24.44,0.0,0.05125
OI002478,O000981,P0011,3,82.06,0.15,0.1025
OI002479,O000982,P0043,5,25.69,0.1,0.077
OI002480,O000983,P0192,3,36.29,0.15,0.1025
OI002481,O000983,P0168,4,71.03,0.2,0.1025
OI002482,O000983,P0024,3,113.86,0.15,0.1025
OI002483,O000983,P0154,5,29.75,0.15,0.1025
OI002484,O000984,P0005,1,240.49,0.0,0.06
OI002485,O000984,P0126,2,10.43,0.0,0.06
OI002486,O000984,P0180,2,101.81,0.0,0.06
OI002487,O000985,P0123,1,109.57,0.1,0.1025
OI002488,O000985,P0174,4,56.34,0.15,0.1025
OI002489,O000986,P0185,2,17.26,0.1,0.06
OI002490,O000986,P0009,3,21.16,0.1,0.06
OI002491,O000987,P0174,5,61.53,0.0,0.0825
OI002492,O000987,P0158,1,165.79,0.05,0.0825
OI002493,O000988,P0006,5,48.44,0.2,0.0
OI002494,O000989,P0133,1,85.33,0.05,0.0825
OI002495,O000990,P0027,5,46.65,0.05,0.0825
OI002496,O000990,P0066,4,20.78,0.05,0.0825
OI002497,O000990,P0010,3,106.38,0.05,0.0825
OI002498,O000990,P0199,1,21.3,0.0,0.0825
OI002499,O000991,P0176,5,40.41,0.05,0.06625
OI002500,O000991,P0159,5,24.66,0.1,0.06625
OI002501,O000992,P0173,5,32.13,0.1,0.06625
OI002502,O000992,P0195,5,35.36,0.15,0.06625
OI002503,O000993,P0076,5,69.37,0.0,0.077
OI002504,O000993,P0173,4,31.29,0.1,0.077
OI002505,O000993,P0183,1,106.01,0.1,0.077
OI002506,O000993,P0097,5,151.08,0.0,0.077
OI002507,O000994,P0017,4,65.82,0.0,0.07
OI002508,O000994,P0094,1,9.34,0.0,0.07
OI002509,O000995,P0154,4,29.53,0.05,0.0
OI002510,O000995,P0100,1,207.31,0.0,0.0
OI002511,O000995,P0017,1,62.62,0.2,0.0
OI002512,O000996,P0074,2,28.62,0.0,0.08875
OI002513,O000996,P0170,1,119.45,0.0,0.08875
OI002514,O000997,P0068,2,61.68,0.2,0.0725
OI002515,O000997,P0178,4,14.66,0.15,0.0725
OI002516,O000998,P0129,1,71.8,0.0,0.0625
OI002517,O000999,P0130,3,29.89,0.05,0.089
OI002518,O000999,P0122,2,90.87,0.2,0.089
OI002519,O000999,P0116,3,37.77,0.15,0.089
OI002520,O001000,P0142,3,32.38,0.0,0.0825
OI002521,O001000,P0007,3,40.74,0.0,0.0825
