plugin_id	plugin_name
6366	Intuit Open Exchange File Plugin
6371	VeriSign Personal Trust Agent
6380	AudioGraph Plugin, 1.0.1
6388	GTE CyberTrust SmartCard
6389	Broderbund Total 3D Home Deluxe Product Download Plug-in
6390	Software MIDI Synthesizer - SFMidi32 1.0.0
6391	Interactive Pictures Corp. IPIX Plugin v6.0
6392	FUN CEPT Plugin  (2.91.0.501)
6393	SoftLock Installer v2 plug-in for Netscape
6395	TANGO Interactive [v. 2.0.2.7]
6398	AutoVue Plug-in - BMP
6400	Java(TM) Plug-in 1.1.3
6402	Beyond.com ESD
6403	Volo View
6406	AudioGraph Player Plugin
6409	TMSSequoia ViewDirector Prizm Plug-in BSSL, Version 2.21
6410	MIDIPlug
6412	EmblazeFAT 1.1d0
6413	PDFViewer 3.0a1
6414	Graphisoft GDL Object Web Plug-in
6417	SPIDRWeb Release 2.1 DDE Interface
6418	Opal Plug-In v2.12 Build 849
6419	PDFViewer v4.0
6421	Flash Plugin
6425	Livefinder Plug-in V10L14D
6428	Trend HouseCall v5.0.1
6430	IBM Bromont Plugin - Automatic URL Generator
6433	XGate-3D Netscape Plugin
6434	TOWITOKO electronics SmartCard Interface
6436	CorporateTime Netscape Calendar
6437	Beatnik Player
6440	Netscape LiveAudio
6443	AudioGraph Player, 1.0b6
6446	QuickTime Plug-in 1.0
6448	Oracle JInitiator 1.1.7.21 for Netscape Navigator
6449	MIDIPPC 1.5.1b
6452	Shockwave Flash Player
6455	Smart Seek 1.0
6456	VDOLive Player Plugin 2.1b
6464	RealSpace VRML Viewer
6470	MyVoice Plugin
6473	TMSSequoia Prizm Plug-in, Personal Edition Version 2.11
6475	WinWise Help Internet Lesson Plug-In
6478	CBT Campus Dynamo v1.61 Build 33
6481	Interleaf Panorama Viewer 3.0
6484	Bookmark Plugin 1.0.1
6487	TMSSequoia ViewDirector Prizm Plug-in, Version 2.21 WPAD
6490	Java Remote Display Plugin
6491	JavaSoft, Sun Microsystems
6496	VivoPlugin
6500	Tristrata Extended Enterprise Server Plugin
6502	ThingViewer 1.5
6504	ICS Audio Record Plug-in
6506	MIDIPluginPPC 1.5.1bc
6511	NPWebUp plugin
6514	RichLink View Plug-In v2.2.0
6519	AtlasMate Plugin
6522	Visual WebMap Plugin
6539	Netscape Plugin for VocalTec IPL5
6540	IntelligentPad Plug-in
6541	VoteHere Election System
6542	MathEngine Viewer Netscape Plugin
6545	Intuit ActiveX Portability Container
6556	ExpressVR v1.0b
6557	MidiPluginPPC 1.5
6567	IBM Corporation MicroPayments Plug-in
6569	Builders Exchange of Washington, Inc., FastBid Plugin v1.31
6572	INDI ActiveBrowser PlugIn
6580	ichat Plug-in 2.1b0
6582	Information Management Research, Inc. Netscape Plugin
6583	Video Arts Plugin
6585	NetView 3.5
6586	QuickTime Plug-in TA-4.0.1
6587	ViewAdvisor PlugIn
6589	HelpMeeting Plugin 1.0
6590	Live Audio 1.0.4
6597	TrackObjects Inc. Era virtual machine plugin
6602	Seagate Software Report Viewer Plug-in
6603	Finger Print Reader Plugin
6604	ProductView Browser Plugin (ns4+)
6606	MeVis gGmbH MT-Wice Plugin for Netscape
6609	LiveAudio 1.02
6610	QT 1.1.1 Plugin
6620	Trintech NetWallet PlugIn
6621	Nimble Plugin V1.0.8.3
6622	AutoVue Plug-in - PIC
6623	AutoVue Plug-in - OUT
6624	AutoVue Plug-in - NRF
6625	AutoVue Plug-in - MDB
6626	AutoVue Plug-in - MAC
6627	AutoVue Plug-in - LBM
6629	MT-Wice 2.0.2 Plugin
6633	snuware Sign Plugin
6634	snuware simsa Plugin
6635	snuware jeobsu Plugin
6636	snuware kyuljae Plugin
6637	Snuware Gian Plugin
6638	snuware Attach Plugin
6639	MovieStar Plugin
6641	InterVuPPC 0.96
6642	MPEG Stream Plugin
6647	Opal Plug-In v2.1.624
6649	GetRight Click Catcher Plug-In
6650	ThingViewer 1.5.1
6662	Clever Content Viewer
6663	HearMe VoicePresence SDK
6667	Net2Phone Plugin
6684	AutoVue Plug-in - WPD
6685	AutoVue Plug-in - PCX
6686	MobilTRAK Plugin
6703	JoCaml Applet Viewer 0.1
6710	HP MPEG plugin
6712	RealJukebox NS Plugin
6713	Mobile Map Viewer 1.50 Plugin
6715	Stream Rider(tm) MPEG Multicast Plug-In
6723	InfoChem IC002A Plug-in
6730	LiveAudio Plug-in 1.0.4
6737	ListenUp1.4.1
6754	AutoVue Plug-in - IMG
6759	Timbuktu Plugin 4.5
6764	Chemscape Chime Pro 2.0.1
6785	GameNation ArenaBlast 3D Plug-in
6799	Nimble Plugin V1.0.8.5
6808	Java(TM) Plug-in 1.1.1_004
6809	America OnLine GILS PlugIn
6810	PkWeb Plugin
6812	TMSSequoia Prizm Plug-in, IDIS Edition Version 2.1
6813	TMSSequoia Prizm Plug-in, Version 2.3 WWB
6816	QuickTime Plug-in T1-4.0.3
6817	ImagN' for Windows v3.20.017 32-Bit Netscape Plug-in
6822	ASAHI Electronics Co.,LTD.NPITVS32 Ver.1.12
6825	CBT Campus Dynamo v1.61 Build 41
6828	AutoVue Plug-in - COT
6829	AutoVue Plug-in - CIT
6832	ControlIT
6833	Clever Content Plugin
6837	Ump MIDI plugin
6843	Nimble Plugin V1.0.8.6
6844	Siva PlugIn ver. 2.4.4
6847	Emptek Inc. Menu Loader
6848	Vivo Plugin2.1
6849	blaxxun Community Client 3D
6850	Aware Popup Menu Plugin
6851	Beatnik Player V2.0.5.0
6855	Opal Plug-In v2.12 Build 844
6859	Nimble Plugin V1.0.2.9
6862	WebGlide Player 1.21.0360-beta
6872	MisterMoto Plugin
6877	Superscape e-Visualizer
6878	iSign
6879	iCash Plugin
6880	RealPlayer(tm) G2 Plug-In (32-bit)
6885	Badge Reader Plugin v1.0 (Cap Gemini)
6886	Flash Player plugin
6888	Nimble Plugin V1.0.8.4
6893	Hypercosm, Inc.'s Hypercosm3D 1.2beta (Build 842)
6894	Reuters Mail Plug-in
6895	Wiznet Monitor Plugin
6896	Wiznet Display Plugin
6898	Nimble Plugin V1.0.8.2
6900	AutoVue Plug-in - CMX
6905	IPIX_PlugIn_PPC_V5.304
6908	Java(TM) Plug-in 1.1.2_004
6913	Graphisoft  Mac Plugin
6914	ICompress.vII.0
6915	Rasterex RxHighX Vector Plug-In
6916	Rasterex RxHighX Hybrid Plug-In
6917	Rasterex RxHighX Document Plug-In
6918	Rasterex RxHighX Bitmap/Raster Plug-In
6920	QuickTime Plug-in Z-4.0.3
6923	Shockwave Flash Director
6924	MidiPluginPPC v1.5a1
6927	sony corp jpeg2000(vm5.1) plugin
6929	Java(TM) Plug-in 1.1.1 h
6931	WorldImaging E-Trek Technology Plugin
6938	Beatnik Player V2.0.5.2
6943	IDStar Communications Corp. Alpheus Plugin
6947	QuickTime Plug-in D1-4.0.3
6952	AutoVue Plug-in - AMI
6960	Beatnik PRO Player V2.0.5.0
6963	Curl Corp. CurlPlugin
6965	QuickTime Plug-in TA-4.0.3
6966	HighPoint Systems Scanner Plugin
6970	RealPlayer(tm) Plug-In (32-bit)
6976	SpendCash Secure Wallet Plugin
6984	Yahoo! Audio Conferencing Plugin
6985	Hypercosm, Inc.'s Hypercosm3D (Build 842)
6988	Rasterex RxVAPI32 Plug-In
6989	WebGlide Player 1.20.0342-beta
6995	Fractal Viewer
7002	CBT Campus Dynamo v1.61 Build 42
7014	Siva PlugIn ver. 2.4.0
7015	Beatnik PRO Player V2.0.5.2
7029	ATX Plugin for Arabic Text
7032	VivoPower Plugin
7042	COM1 GSM Plug-in
7044	Cocoa Plugin 1.0.1
7047	Myriad Documentation plugin
7048	Cyber Locator Plugin
7050	eCHARGE Secure Online Purchase Plugin v1.4.3
7066	Nimble Plugin V1.0.9.1
7067	Interactive Pictures Corp. IPIX Plugin v5.5
7068	Nimble Plugin V1.0.9.3
7069	ISI Plugin Release 2.2
7072	IWrite plug-in
7073	GlobalView Plug-in
7075	MacZilla Plug-In
7078	NPUploader plugin
7080	BannerKiller Plug-in
7082	Pixelnet PlugIn
7085	TooLAN Electronic Software Distribution (Version 2.1 Build 33)
7086	Hypercosm, Inc.'s  Hypercosm3D Player (v1.2.0.0)
7089	NP-MacPC-FH-Shockwave
7094	Beyond.com eCurrent plugin
7097	WebGlide Player 1.20.0345-beta
7098	Unix Sound plugin
7102	Microsoft Corporation DirectAnimation Plug-In
7110	Vrml3d.com VRML Browser Plugin
7134	CBT Campus Dynamo v1.61 Build 43
7153	NPTransferUI plugin
7172	Crescendo PLUS
7173	LG Voice Message Recorder/Player Plugin
7174	QuickTime Plug-in TU1-4.0.3
7183	Cult3D Plugin v4.2.2.25
7186	SurfWatch Update Netscape Plug-in
7200	Graphisoft GDL Object Web Plug-in for Macintosh
7204	GOSCRIPT(r) GSPlug-in Professional Sample Demo Version 1.48
7219	eGain Screen Capture Plug-in
7222	INDI ActiveInstaller PlugIn
7224	CS ChemDraw Pro Plugin 5.0b49
7230	X Remote Activation Plug-in
7233	HyperCD Plugin (C) JvdH 1999
7235	IBM Micro Payments  Plug-In
7240	Loewe Netconsole Plugin
7244	Trend HouseCall v5.2.0
7248	Xlinkage Plugin
7252	Xanth - LooxWin plugin for Netscape
7253	Siva Serial PlugIn  X Win NT ver. 1.0.6
7256	Interactive Pictures Corp. IPIX Plugin v5.9
7263	Linux EarPlug 1.0
7264	MathEngine Player (Plugin)
7265	IBM Ausweisverwaltung Plugin
7266	WebDimension(tm) 1.03
7267	IPIX PlugIn PPC 5.4br17
7268	RAV WebWatcher v7
7270	Rasterex RxVAPI32 PLT Plug-In
7277	BBH & Co Ace File Plugin V2.0.1
7279	SkyViewer Plugin
7288	FMaudio v1.0.7
7294	MiniPlug22
7300	RIOS Corporation SkyBallViewer Plugin
7301	RIOS Corporation SkyViewer Plugin
7303	Crescendo 2.1
7304	LiveAudio1.0.4
7308	TANGO Interactive [v. 2.0.3.2]
7310	CSS IntelliPrint Plugin
7317	CambridgeSoft Corp. ChemDraw Plugin
7330	Computec Media AG Plugin
7332	Java(TM) Plug-in 1.3.0-N
7333	TANGO Interactive [v. 1.4.2.1]
7334	RealPlayer Plug-in
7349	Informix Netscape Navigator-Communicator Plugin for Visionary
7351	LiveUpdate Crescendo version 5.0B1
7354	PDFViewer 4.05
7355	Shutterfly Upload Plugin 0.8.8
7363	Triplex Plug-in 1.10
7365	Oracle JInitiator 1.1.7.23.1 for Netscape Navigator
7367	PF.Magic's Babyz Plug-in
7375	Java(TM) Plug-in 1.1.2_k
7377	Celo signature plugin
7383	Hummingbird X Web for JuMP Plug-in
7385	SpendCash Plug-in v1.0
7394	E-Stamp Corporation NavPlugin_Win32
7399	ZD-spc Netscape Plugin
7409	Service: BidcomViewer Plug-in - BidCom
7413	Net2Phone Install Plugin
7415	Pangaea Cad Solutions Design File Viewer 5.3.35.19
7418	Image filter plugin
7422	Hewlett Packard Install Plugin
7423	InfoChem IC003 Plug-in
7427	ListenUp_for_1.5a1
7429	GDL Viewer Plugin
7432	Linux JPlug 1.0
7442	Shutterfly Upload Plugin 1.0.0
7444	Oracle JInitiator 1.1.7.24 for Netscape Navigator
7445	WebGlide Player 1.20.0344-beta
7447	Access Ticket System Plug-in
7448	uniVIEW 2.1c LT Plugin
7453	Fractal Texture composer Plugin
7454	PlayNow Player
7455	BBH  Secure File Plugin V3.0.0
7460	LiveUpdate Crescendo version 5.0B2
7462	WebGlide Player 1.20.0340-beta
7467	eFax.com Viewer Plug-in
7468	Video Viewer Plug-in
7470	Java(TM) Plug-in Flashware
7472	JetFax JSD Viewer Plug-in
7474	Java(TM) Plug-in 1.2.2.pw
7478	NPWCOM16 Plug-In
7482	Hypercosm, Inc.'s  Hypercosm3D Player (Version 1.2.0.0)
7486	RealPlayer(tm) 8.0 LiveConnect-Enabled Plug-in (Mac)
7488	mSoft Play Plugin
7498	Shutterfly Upload Plugin
7504	uniVIEW LT PlugIn
7505	Oracle JInitiator 1.1.7.25 for Netscape Navigator
7509	Solid-Works-Part-Viewer
7510	EMT EMTInstaller PlugIn v1.6
7519	Nimble Plugin V1.0.3.0
7520	PostX Envelope Plugin 1,0,0,42
7523	Oracle JInitiator 1.1.7.23 for Netscape Navigator
7527	QuickTime Plug-in K1-4.0.3
7529	SmartEnabler
7542	iMove Netscape Plugin
7546	AutoVue Plug-in - ANV
7552	BuzMe Media Control
7562	Shutterfly Upload Plugin 1.0.1
7564	Simple PNG-image plugin
7566	FMaudio v1.1.0
7573	Livefinder Plug-in V10L14C
7582	TMSSequoia Prizm Plug-in, Version 3.0+
7588	Digital River eBot Version 3,0,2,7
7591	TMSSequoia Prizm Plug-in, Version 2.3cna
7593	So-net Plug-In Louncha
7594	PDFViewer 4.0.5
7595	iTools Plug In
7596	MIDPLUG v2.00b
7597	Knowledge View, Inc's. PC Show and Tell Player plugin.
7598	Shockwave Flash 3.0 d6
7612	Nimble Plugin V1.0.9.2
7613	XcelleNet SessionXpress Plugin
7620	Acrobat Viewer
7628	Nimble Plugin V1.0.7.2
7631	HyperTV
7634	MailGate 1.0.0.2
7646	Impact 3 Datasheet Plugin
7648	Inventory Checker 1.0.0.4
7649	MailGate 1.0.0.4
7650	Web Telephony Plugin
7652	WebGlide Player 1.21.0374-beta
7655	IPIX PlugIn 68K V5.3
7664	Neutral Graphics Viewer Plug-in
7666	QuickTime Plug-in KH-4.0.3
7667	WebGlide Player 1.20.0324
7668	Hypercosm, Inc.'s  Hypercosm3D Player (Version 1.2)
7681	TANGO Interactive [v. 2.0.4.1]
7690	Java(TM) Plug-in
7695	7thStreet.com Media Controller 7 Version 2.0.2.0
7702	Dolphin Smalltalk Web Browser Plug-in
7704	TeleMessage Plugin
7712	Siva PlugIn ver. 2.0
7720	Payments Direct Image Viewer 1.2.1.0
7723	Siemens Netscape PlugIn For LinkBrowser
7726	Oracle JInitiator 1.1.7.26 for Netscape Navigator
7729	LiveUpdate Crescendo version 5.0B3
7730	CS ChemDraw Pro Plugin 6.0b173
7732	TRINC Prolog script plug-in
7733	IBM Micro Payments  Plug-In Version 1.3.027
7735	Animatek CharSync Plug-in
7742	Hot Sauce Plug-In
7743	LightningStrike Plug-In
7748	EURAS Monitor Plugin
7752	iFly FlighTest Plugin
7754	Crescendo 2.0.1
7756	RichLink View Plug-In v2.2.1
7757	XGate-3D DXDetect Netscape Plugin
7758	Java(TM) Plug-in 1.3.c
7763	blaxxun Contact Version 4.300
7765	WORLDOX/WEB Plug-In
7767	SGI MineSet Visualization Plugin
7768	WorldView VRML Plugin
7772	SRS Labs, Inc. WOW Thing
7777	Trivantis Media Player Plugin
7778	TMSSequoia PrizmOCR Plug-in, Version 3.0+
7785	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.4
7794	SpendCash.com Plugin
7799	Shutterfly Upload Plugin 1.0.2
7805	MediaPlayer 1.0
7814	Animatek BelievableCharacterWave  Plug-in 1.0.2.31
7816	VeriSign EPF Export Plug-in
7822	CDS Index Plugin 1.1.1
7831	ELSA JPEG Stereo Viewer Plugin
7834	PhoneFree 6.0
7836	XecureWeb SSL 3.0 Plug-in
7837	Xenote Plugin
7841	Pangaea Cad Solutions Design File Viewer 5.3.35.22
7842	Pangaea Cad Solutions Design File Viewer 5.3.35.12
7844	NSF music internet browser plugin
7851	RealPlayer(tm) 7.0 Plug-In
7853	IHello Recorder Plugin
7856	BackWeb Channel Directory Plugin
7857	Lexiwrite Plugin
7861	Ge-O-Vision
7863	Builders Exchange of Washington, Inc., FastBid Plugin v1.32
7867	Hypercosm, Inc.'s  Hypercosm3D Player (Version 1.3d)
7875	Novell, Inc. Web Shell Executer
7884	IBM eGatherer Client Plugin
7888	mBED Plug-in PPC
7892	MT-Wice 2.5 Plugin
7908	SDI CGM / CGM+ Browser PlugIn
7910	ichat plugin
7911	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.16
7912	Dynamic Font Viewer Plugin
7914	Nimble Plugin V1.1.0.0
7915	Rapid Plug-in v2.30
7919	PDFViewer 3.0.1
7921	Coupons-On-Line Netscape Plugin v. 2.3.5.0
7922	IMSI OrgPlus WorkGroup Plugin
7927	Uniface JTi (tm) as Plug-in
7928	IPIX PlugIn PPC V5.5
7934	CS ChemDraw Pro Plugin 6.0b187
7944	TANGO Interactive [v. 2.0.5.2]
7950	iniGate128 PlugIn
7955	QuickTime Plug-in 2.0.1
7969	CBT Client Plugin Build 45
7978	QuickBuy Live-Connected Shopper Plugin
7986	CS ChemDraw Pro Plugin 6.0b136
7994	Livefinder Plug-in V10L13C
7998	Animatek Kyle Petty Plug-in v.1.0.2.40
8000	IBM Micro Payments  Plug-In Version 1.3.021
8006	Cerberus Database Driver Plugin
8012	WHIP!
8015	IBM Micro Payments  Plug-In Version 1.3.022
8016	blaxxun Contact (blaxxun CCpro) Version 4.300
8025	InternetCash Secure Wallet Plugin
8027	Veritas WinINSTALL Plug-In
8030	Acrobat Reader
8035	Builders Exchange of Washington, Inc., FastBid Plugin v1.33
8037	Builders Exchange of Washington, Inc., FastBid Plugin v1.40
8038	Oracle JInitiator 1.1.7.27 for Netscape Navigator
8039	TopTier: BDNP Query Interface Plugin Wrapper
8043	WhurlPlug 1.0d6 (PPC)
8050	msNetPlayer1.02
8052	Sizzler Plug-in1.0b1
8053	Speech1.0b1
8055	ViewMovie1.0a9
8061	Inventory Checker 1.0.0.5
8066	Netbox Netconsole Plugin
8074	Hypercosm, Inc.'s  Hypercosm3D Player (Version 1.2a)
8079	EMT EMTInstaller PlugIn
8080	Java(TM) Plug-in 1.2.2.02
8082	TMSSequoia ViewDirector Prizm Plug-in, Version 2.21 World Bank
8088	Geocast Streaming Video Player
8092	Cult3D plugin v1.0 Release
8094	QuickTime Plug-in J1-4.1
8095	MELBA Application Plugin for Simple Sample
8096	MELBA Application Plugin for ODBC
8098	MELBA Application Plugin for Entry
8099	MELBA Application Plugin for Bridge
8108	ViewAdvisor Plugin for Netscape
8111	Learn2.com Multimedia Player
8113	ImageDrag 1.0 Plugin
8114	CS ChemDraw Pro Plugin 6.0
8119	Multi Analytical 4.1
8122	TMSSequoia Prizm Plug-in, Demonstration Version 3.0+
8133	Aware Audio Recorder Plugin
8137	IconFile Viewer Plugin
8141	DrDwg NetView 1.1
8142	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.12
8143	Street Technologies / Learn2.com Media Player
8145	TMSSequoia PrizmOCR Plug-in, Demonstration Version 3.0+
8148	QuickTime Plug-in T1-4.1
8164	Opal Plug-In v2.1.494
8168	Web Login Manager Plugin
8178	GIS-XML Viewer V1.0
8186	WebGlide Player 1.21.0362-beta
8192	Dreamcast VisualMemory lcd Plugin
8201	BubViewer Plugin 1.0.1
8202	FutureSplashPM 1.0
8203	NP-MacFat-FH-Shockwave 1.0
8204	NP-MacPPC-AW-Shockwave 3.5P1
8205	NP-MacPPC-Dir-Shockwave 4.0
8207	QT PowerPlug 1.0
8208	ViewMovie XT 1.0a10
8210	MIDPLUG v1.0.10b-J
8211	IPIX PlugIn PPC 5.6
8213	MP3 Playlist Plugin
8214	Informix MCI Control PlugIn
8215	IPIX PlugIn PPC V5.4r0
8218	Java(TM) Plug-in 1.2.2.ps
8221	AC 2000 Plug-in Netscape
8224	QuickTime Plug-in 4.1.1
8226	Interactive Pictures Corp. IPIX Plugin v6.1
8227	TANGO Interactive [v. 2.0.5.4]
8232	Fantastic FireStream Plugin
8233	Dynamo Explorer Plug-In
8234	DrawXpress
8247	Hypercosm, Inc.'s Hypercosm3D (Diagnostic Version 0.1)
8250	Stream Rider MediaCast Plug-In
8254	LiveUpdate Crescendo version 5.0B4
8256	Black Cat SPC Browser Plugin
8263	Shutterfly Upload Plugin 0.9.0
8267	Netbox Chatwin
8268	Netbox Chatconsole Plugin
8270	Interactive Speech presents: Navigation by Voice !
8290	EnvoyPM Netscape
8292	Myriad DocViewer Plug-In
8294	AcroRead 3.0.1
8297	PhoneFree Bubble Chat 6.1
8298	PhoneFree 6.1
8301	EasyClick Plugin
8302	TiffView Plugin
8315	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.21
8321	Cult3D Plugin v4.2.2.2
8323	Caliber Prefetch Plugin (Live-Connected)
8335	BBH  Secure File Plugin V3.0.2
8348	FotoTime FotoAlbum
8350	Disney Game Player
8351	SQL Design plugin
8361	PerlPlus Plugin 0.95
8365	SideTalk (Netscape Plugin)
8385	e-Vis.com Plugin Module
8386	Thinkers Inc. MultiPhoneWeb Plug-in
8398	V-Print 1.01
8399	RIOS Corporation RBallViewer
8400	Macromedia LanLauncher
8401	Macromedia Fdx launcher
8402	IBM Bromont Plugin - Data saver
8404	HearMe VoiceCREATOR
8406	Knowledge Quest Xstream Plug-in
8411	Videogram Creator Plug-in
8412	Videogram VST File Player Plug-in
8428	LightningStrike 1.0 68k
8429	RealAudio 2.0b3
8432	MIDPLUG v3.00b4
8442	Lotus iNotes Installer
8443	Personable.com Client
8458	NxView Player Plug-In 1.0
8463	DynaDoc Plug-ins 32-bit
8465	CBT Client Plugin Build 47
8467	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.18
8476	ICS Voice Over IP Plug-in
8478	XecureWeb SSL 3.2 Plug-in
8482	NPWebOrg plugin
8489	MedWeb PlugIn Mac PPC.b6.1
8508	LiveAudio 1.1b3
8516	KashLinks Plugin
8519	MidiPluginPPC. 1.7a
8528	Zing Home Printing Plug-in
8529	CS ChemDraw Net Plugin 6.0
8531	ColorMatch Web 1.0
8540	LiveUpdate Crescendo version 5.0B5
8541	Builders Exchange of Washington, Inc., FastBid Plugin v1.41
8542	Penta Security Systems. SHPacaWeb
8544	Speed Player Plug-in
8545	Penta Security Systems. HDPacaWeb
8546	SimPlayer Plug-in
8555	TANGO Interactive [v. 2.0.7.0]
8557	NetMeeting Netscape Plugin
8558	MOD Music Plugin
8559	ichat PPC 2.2b20
8564	Oracle JInitiator 1.1.7.22 for Netscape Navigator
8565	VideoTalk Plugin
8569	RichLink View Plug-In v2.1.04
8572	CeloCom Web
8573	Seebex Presence Control
8574	Net2Phone Control Plugin
8583	EURAS Partner Plugin
8589	Horizon StreamVision Plug-in
8599	Expertise Centre for Digital Media - MNTR Plugin
8601	Hummingbird Smart Checkin/Checkout Plugin
8603	Builders Exchange of Washington, Inc., FastBid Plugin v1.42
8605	Micrografx ActiveCGM Browser Netscape Plugin
8606	Hotbar Module
8607	Hotbar Manager
8613	Opal Plug-In v2.1.613
8615	DemoShield v6.50 DemoX Plugin
8621	Cult3D Plugin v4.2.2.3
8624	MetaStream3 Plugin
8639	Livefinder Plug-in V10L14F
8642	Envoy.plg 1 b.120
8643	KM's MoviePlug 0.2.0
8644	mBED Plugin PPC 0.9a4
8651	Imagenow TIFF Plug-in
8658	Simple LiveConnect Mrp Plug-in
8659	TMSSequoia PrizmOCR Plug-in, Version 3.0
8662	TrustPro Plug-in for Netscape
8663	Cult3D Plugin v5.0.0.52
8671	RichLink View Plug-In v2.2.2
8672	Netscape Plug-in: Medical MPEG Viewer
8678	Coupons-On-Line Netscape Plugin v. 2.1.0.1
8680	TMSSequoia Prizm Plug-in, Version 3.0 for P&H Mining Equipment
8683	Java(TM) Plug-in 1.1.3_001
8695	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.23
8700	FocusFocus.com
8708	Microsova Corp. i3DBox Plugin
8713	Java Plug-in 1.1
8714	Cyber Patrol Filter Engine
8724	CBT Client Plugin Build 50
8741	Talk.com Audio Plugin
8742	CDS Index Plugin 1.1
8747	HP Peripheral Interrogator
8752	Rasterex RxVAPI32 Business Plug-In
8756	myCIO.com Activator Plugin
8769	Opal Plug-In v2.12 Build 1262
8770	TMSSequoia Prizm Plug-in, Version 3.0
8774	Nombas Cmm 16-bit Plugin for Netscape
8777	Sizzler Plug-in  10b1
8779	Web-Active   101b6
8784	MetaStream 3 Plugin
8787	Watchfire Macrobot
8790	DemoShield DemoX Plugin
8791	Daedalus Interpreter plug-in
8794	IBM Micro Payments  Plug-In Version 1.3.034
8801	Intelligent Engines, Inc. npIeSa, Version 2.2
8805	Crescendo 2.0 (mid)
8813	Siva PlugIn ver. 1.2
8815	IBM Micro Payments  Plug-In Version 1.3.036
8822	Pangaea Cad Solutions Design File Viewer 5.3.35.10
8824	Coupons-On-Line Netscape Plugin v. 2.5.1.0
8826	SelectImage Plugin
8832	Skyline Secure Mail
8833	Java(TM) Plug-in 1.3.0rc2-W
8835	GameFlow Entertainment, LLC NPeakok
8841	HyperStudio Plug-in 2
8842	Dimension 3D-Systems GmbH - Open SPX Plugin 1.4.0.6
8848	Java(TM) Plug-in 1.3.0rc1-T
8854	Pangaea Cad Solutions Design File Viewer 5.3.35.91
8855	SoftSEAL(TM) Client Toolkit 1.2.1.13
8859	NBDirect_Viewer v.0.2.7.2
8860	Windows Media Download  Plugin
8865	DemoShield v6.50 DemoNow Plugin
8868	LiveAudio 1.0.2
8869	PDFViewer 3.0b1
8870	Web-Active1.0.1b6
8872	Lightning Strike Plug-in 2.6
8873	Live3D Plug-in 1.0
8874	MascotPlayer Plug-in 1.2
8875	MascotPlayer Plug-in 1.20
8877	PPViewPict 1.0
8878	PPViewText 1.0
8879	RealPlayer Plugin 4.0b
8880	RichLink View Plugin (PPC) 2.03
8881	Java(TM) Plug-in 1.3.0rc2-Y
8883	Cu-SeeMe Web Conf  Plugin
8884	Cu-SeeMe Web Video  Plugin
8886	Motive Assistant Plugin 2
8887	Nimble Plugin V2.0.0.2
8889	E-vue MPEG4-VTC Decoder
8894	WebAssistant Plugin
8895	VoizMail Plugin
8900	MPEG Viewer
8904	Blueriver default plugin
8910	Nimble Plugin V2.0.0.1
8911	Plugger 2.3 (streaming)
8912	Learn2.com, Inc. Agent2Flash Engine Version 1.0.0.0
8921	QuickTime Plug-in TA-4.1
8928	Createur2000 Plugin Viewer
8936	Comease.com CoBrowser
8937	Chimo iKey Plugin
8947	Street Technologies Plugin Stream Player - Version 2.0c4
8959	Microsoft® Windows Media Services
8961	Digital Rights Management Plugin
8963	WHIP!®
8964	Microsoft® Internet Gaming Zone
8965	Intel Indeo® video 5.1 PD Plug-In
8966	Intel Indeo® video 5.0 PD Plug-In
8972	WebCD® Viewer
8981	RealAudio® Plug-in (32-bit) Version 2.1
8983	PANTONE®  WebImage Viewer Plug-in
8985	Learn2.com, Inc. Agent2Flash Engine Version 1.0.0.7
8986	Chemscape Chimeª
9003	RealAudio® Plug-in for Netscape (32-bit)
9005	AT&T Labs DjVu Plug-in 3.0 beta 8
9037	AboutTime by Now Software Inc.
9051	LiveUpdate Crescendo version 4.0RC
9069	HyperCard viewer
9102	LizardTech DjVu
9126	Impresse Upload Plugin 1.0d9
9130	RealAudio® Plug-in for Netscape (32 bit)
9138	RealAudio® Plug-in for Netscape (16-bit)
9167	SoftSeal Plugin
9168	Skytale Protector Suite
9196	Novell, Inc. Directory Commerce Demo
9219	ISI Plugin Release 2.3
9237	MegaChips Corporation InterLIVE Plugin
9250	HotSauce (ProjectX) PlugInPPC
9257	ThingViewer 1.60
9266	Opal Plug-In v2.12 Build 966
9272	Inzomia
9274	Monticello Enterprises, Inc. Synchronizer
9276	Nimble Plugin V2.0.0.5
9278	NetView 3.6
9291	AlteredWorlds  AlteredViewer
9300	PKZIP Explorer
9306	KashLinks Plug-in
9308	PrimeSecure Web ToolKit Plugin
9317	Pangaea Cad Solutions Design File Viewer 5.3.35.77
9319	EmblazeFAT 1.5.5b0
9320	Nimble Plugin V2.0.0.3
9327	Vosaic MediaClient 1.0.2
9329	WEBINTERFACE StarOfficeLoginControl
9335	ScriptDEMON Plugin 1.0.2
9336	RCML PlugIn - EverSystems V4.00.197
9337	Trinc-Prolog Plug-In
9341	QuickBuy Live-Connected WebShopper Plugin
9342	DrDwg NetView 1.0
9344	MetaWeb Plug-In
