customer_na_attributes_sk,site_sk,site,customer_no,customer_sk,na_national_operator_cd,na_national_operator_name,rtm_national_acct_vp,rtm_national_acct_director,rtm_national_channel_code,rtm_national_channel_desc,na_national_operator_acct_graduation_ind,rtm_national_chain_code,rtm_national_chain_desc,rtm_national_sub_channel_desc,rtm_national_sub_channel_code,na_national_operator_banner_srv_lvl_cd,na_national_operator_banner_srv_lvl_desc,na_national_operator_concept_banner_cd,na_national_operator_concept_banner_name,univ_customer_no,na_retailer_store_id,na_retailer_store_desc,na_national_operator_customer_industry_cd,na_national_operator_customer_industry_desc,na_national_operator_customer_line_of_business_cd,na_national_operator_customer_line_of_business_desc,na_national_operator_unit_program_autonomy_cd,na_national_operator_unit_program_autonomy_desc,na_national_operator_proprietor_franchise_ownership,na_national_customer_in_compliance_ind,load_dt,modified_dt,modified_user,src_desc,source_system,is_deleted,check_sum,retailer_store_id,retailer_store_banner,retailer_store_assortment_group_desc,retailer_store_group_desc,retailer_store_beer_group_desc,retailer_store_spirit_group_desc,retailer_store_wine_group_desc
835867310,100036,TEKC,SI7YTP0GT,WVK632Q6C,0O64RP,DESC_36,6YM,C3LT4QX,7D034M,DESC_36,N,TORFSPQMFM3IO52,DESC_36,DESC_36,OR17AERTSVF1EWK,06COO9ZZFAY8,DESC_36,Q0P7,DESC_36,LNG2A1S,3S1UKXKSWSL3J,DESC_36,Y,Y,HD4V,DESC_36,4OINQL19XEA,DESC_36,WHTNH3G,Y,2025-11-12 04:11:31.000000,2025-07-05 22:35:26.000000,AWI,DESC_36,XA6SAY,7DITITMFLH9C,SFLGBPPLL0K5J,D992YYZGIRF0FL7,K30VS792F,DESC_36,DESC_36,DESC_36,DESC_36,DESC_36
179409326,100037,TFGKO5HZ,4DFSQHO8,VACR0I4AZ7,19N90XJG,DESC_37,SZ4UF21,3BZLU1B2G,P5WLM7ZNV1NL2,DESC_37,N,UGLFWMO5KKJGZ4T,DESC_37,DESC_37,2B5M94HN5K,PIN0C,DESC_37,W3R8,DESC_37,HF5W,MR0E7HBZZGWV0Y,DESC_37,Y,N,LR7S3,DESC_37,M0S8JF5WS,DESC_37,IAUABUQZ,N,2024-05-07 10:05:51.000000,2024-03-30 03:34:56.000000,YXMZDQ6Q,DESC_37,PDFD8AV29LY7NZH,MJCW84N13,JB3SQR,0FH06T,KQKKAY8WB,DESC_37,DESC_37,DESC_37,DESC_37,DESC_37
453518628,100038,1KQZ4RHZC0PC,58E8GMC539KS2BW,WUZTC1PGJ54XB,X564N6PPR,DESC_38,INE4LNI0W,YL9TTV8,B47QS3,DESC_38,N,8Q3JB8PD,DESC_38,DESC_38,CEJTEWSELSOLN3,57JDX7,DESC_38,YOM51T,DESC_38,V5G96FXKDPOSZ,3FBUI8,DESC_38,N,N,3G5NDACMU,DESC_38,LW13050LM,DESC_38,J9WV8C,Y,2025-12-11 17:11:10.000000,2025-04-05 07:12:56.000000,8TKSD2C4,DESC_38,3RJNHBO8,L4HL3DSYQ5CA27,BUIYXC,4Z8UA9V8,T956ZZAQT,DESC_38,DESC_38,DESC_38,DESC_38,DESC_38
233233484,100039,S6EB5D1,ODCGRB1SI,UZNKCYT2QB,4JVMNGF,DESC_39,QI9OL7EH,CVX1NO5IGE2K,N1C287MT42,DESC_39,N,LWOVLNOW6UC3RXG,DESC_39,DESC_39,7QRX,1U5W58A5Z6UX,DESC_39,QJ5,DESC_39,FP38KB,7Z5USHDB3,DESC_39,Y,N,A5FFRMNSCIRTPVH,DESC_39,GSQHTPLMB3C53,DESC_39,YS7O05Z898I890T,Y,2025-01-28 23:14:52.000000,2024-07-15 10:44:11.000000,KC5UQ7CCY6QKDQE,DESC_39,5DKI2O,0G7F,IYNV1LMFXIQDB,YKS4Y2Y,0AUUTOJX80,DESC_39,DESC_39,DESC_39,DESC_39,DESC_39
737805907,100040,RFTINPVG,8YDCK04I,CMXOSX6ROX90,LRFXYPQ5LW,DESC_40,KE3MAKD4XGA,N7S9,XFP0BQKLI5V,DESC_40,N,0XNZQ,DESC_40,DESC_40,N8VQX,TAM,DESC_40,6FXKIXK,DESC_40,UA1IBIUM,7YUC9PI7YX2WR4,DESC_40,N,N,G1S95HCNJCREN1,DESC_40,NDNRSWMPU4D,DESC_40,YP05BG96Q,N,2025-12-13 04:47:41.000000,2025-06-18 04:04:04.000000,YEG88FWBKPRO,DESC_40,M4Z,TLDIJWYN2DAV,NNXXFEKU,YEFT77VH31A95Y,LQ8UX155Y9B,DESC_40,DESC_40,DESC_40,DESC_40,DESC_40
929982026,100041,M2WV2YEB9DM,2KN,55AV97,WV57QFNF,DESC_41,9H7H,KH4C78Q0Y0MHS,0TZOQN9Q3LY,DESC_41,Y,7LU9OBC,DESC_41,DESC_41,3W5V4KPDRA,LBLTCBJ9OQIGI3O,DESC_41,T22VIDNA4668,DESC_41,CGHMRVSE8I1C,UVAV,DESC_41,Y,N,B2PAX807P0,DESC_41,ME1QCI,DESC_41,CMFF9N0,N,2025-12-29 08:36:04.000000,2024-08-27 19:17:46.000000,11ROYAF8EGC,DESC_41,NDR7LIK99J5NYR,RMQV,WQ35TWY,HV7FAMNFTUYQ77W,MJQAALTISZHMG,DESC_41,DESC_41,DESC_41,DESC_41,DESC_41
680532085,100042,QCAJ0JZD,YCV,0CDDWDFQ,9DR,DESC_42,RFC8,VMX0HFL,F440D0QTCJ,DESC_42,N,GYEKXSWMLR8A,DESC_42,DESC_42,43AZ5EIK13,ZSE,DESC_42,TG6U2SOO,DESC_42,KF4GFATM2ICA,IQD,DESC_42,N,N,7CFZ51R8X,DESC_42,98RMJO6,DESC_42,O3ER9A6MEWS,N,2024-07-10 08:51:16.000000,2025-07-19 22:40:53.000000,LKH5F8V5EAS7DA,DESC_42,A8AFH434HV8I4HK,ZIP9A3AJ0E8M,FXG7U2634U9WZ,60KNA,7MB,DESC_42,DESC_42,DESC_42,DESC_42,DESC_42
761272647,100043,YSAT,Z6F0J52M4OQHYD,V2DJJ5,4X6A5403,DESC_43,AAGI,402E7MGF1Q5,ZWHOZFW,DESC_43,Y,V1OOJ,DESC_43,DESC_43,WXCJC9R,HTRKB,DESC_43,0Y50Q12FNT,DESC_43,2DB,BEF,DESC_43,Y,Y,ZDLUOYOYCXNK,DESC_43,I2CPHUUD,DESC_43,CEH,Y,2024-08-02 11:34:13.000000,2024-03-10 17:24:07.000000,DED1S114GEW,DESC_43,A3KRSX3B,UZ2UD9O3F076P72,XVG28O,JFKBPF0L,80UJ538T7M65LV,DESC_43,DESC_43,DESC_43,DESC_43,DESC_43
331392513,100044,JDDRAL7EU,R140TGWMADFN3,D3H3EIU32RON0J,RA1LLEPP9JMB,DESC_44,OAMI726IF0XV,AEAA,JM92SLT1OM,DESC_44,Y,OUDG9E,DESC_44,DESC_44,O13,3Z6VBC,DESC_44,LT59Y35KM1VM,DESC_44,RRRQN5XUGVF,IJLB8L51CZO,DESC_44,Y,Y,DJU,DESC_44,CD7ZZUS1,DESC_44,MACP0IIANLB2IIQ,N,2024-09-19 23:44:58.000000,2025-07-20 18:45:03.000000,BHMAU1GFI2U,DESC_44,EOIZVRZ8NZGQ1,87GI1M,VU2U4FTHNWWPX,O5G,C1OX,DESC_44,DESC_44,DESC_44,DESC_44,DESC_44
256363214,100045,KXM7G5R7RJ,8WS1QPEP,DCNK1,5TN758IR5,DESC_45,HMRJN,PMEE,QI5P7V6Q3GUOF,DESC_45,N,DAPY8EO1WQG,DESC_45,DESC_45,WZSLV,UQDGP9UCXXA,DESC_45,Z9X40SE4T268,DESC_45,KTGVVM,SKMZIHEK,DESC_45,N,Y,HLRX,DESC_45,YRNW2ENBV,DESC_45,I2DZ18,Y,2025-02-26 01:33:59.000000,2025-12-16 13:02:46.000000,5MX,DESC_45,ZSR1PJR,KBH,P4AFFVY7,JCBKUBR2I98PDGA,PMEQAPBG,DESC_45,DESC_45,DESC_45,DESC_45,DESC_45
502993099,100046,L6IJ3WJZTBJPV,O6Z019E8BO,KXDWVZQ,ESS,DESC_46,GCMWA7S4HEM683,X1FR7M9G,QP7PQ47Q7,DESC_46,N,ZO04K6KUAMF2,DESC_46,DESC_46,MJGH1A04FYRQ5,LWH9,DESC_46,2PUUJPU6Z1K3SPG,DESC_46,LDT6TXRPWG,CCPYAARGTO34Z,DESC_46,Y,N,BCUZ8I2TK,DESC_46,IQF5Y5,DESC_46,XHJS8H,N,2025-07-01 02:30:53.000000,2025-09-18 08:45:50.000000,F64P5UY0CRIVF,DESC_46,5JFZLX,VDHSH8POA,Z1Q5XJSO40O5D,5VQTGOL,3520LTQHIJXF6DE,DESC_46,DESC_46,DESC_46,DESC_46,DESC_46
883748920,100047,04Z1GOA,C7OFZTMSHMBSY,QKKQVETP5,Z3RDH7J,DESC_47,KWOUO,0D6HH,B2EMCI26VWT8N6O,DESC_47,Y,ERF97E1JU2YD1OG,DESC_47,DESC_47,NWPWF,XFWXDDOI,DESC_47,05XCNSJ57P6KRN9,DESC_47,6P8KJ1RJ,IBB,DESC_47,Y,N,UAN,DESC_47,ZDMPRLECQ0,DESC_47,GEBPCYRET614T46,Y,2024-10-23 02:05:18.000000,2025-03-11 04:52:23.000000,JLAHFQ9E6,DESC_47,WNF0MO,VB399FTF,UJMD2QOWGNEC5XF,UZOLLVE1O,KIIRPKK,DESC_47,DESC_47,DESC_47,DESC_47,DESC_47
740478014,100048,LDTTGMH6,0T3RCS8RJAZ,1OIKA,Z2MO2BEYW0AO,DESC_48,0FG1GIGMFTT410,KJNJPU,IELDQGYF,DESC_48,N,V7U8S89OUA,DESC_48,DESC_48,GWAAEHR,ZWSCIP89ST8S,DESC_48,CFS4EC90KNC,DESC_48,D52LCWXHJT,1VNT,DESC_48,N,N,TPDGPGG,DESC_48,RVYCJZ1T8Z3FV,DESC_48,1IPY7X,N,2024-07-12 17:49:23.000000,2025-03-13 22:49:05.000000,OHV6FZTKKU6XF9Z,DESC_48,TVZBLNH4F,FDJUED,9L40U7H88PKE4A,1ANP0,NFS,DESC_48,DESC_48,DESC_48,DESC_48,DESC_48
613736749,100049,M6KJ94J,4VLYJYGASL,M3CD,8V63R55N6A2820,DESC_49,C718EAK,LHFQD4,QGULTP1,DESC_49,Y,MP7W,DESC_49,DESC_49,D0IGD94S8NGOP,BMXVG5,DESC_49,6V9WK,DESC_49,GCUYUPEUJ,3KXLO6,DESC_49,N,Y,ZFAD7CITJ,DESC_49,UI1VA7B133M1,DESC_49,XT0D1IIF5,Y,2024-10-06 19:59:24.000000,2024-02-04 19:15:33.000000,65N1I9SDZK1NZ,DESC_49,Z77AH8KGWNYEO7X,SC9P8R1YJZ,YRHAV7U8T3J5R,HJRD3PWT369,M5O0K,DESC_49,DESC_49,DESC_49,DESC_49,DESC_49
697242555,100050,LISYGKNV6CFGX9O,DM91GUVWGHKB,IQQ9BM8TW,DX594,DESC_50,3MXMYGCS2G45G5,19H16JN,M6GTTH8UOKA,DESC_50,Y,JBZP,DESC_50,DESC_50,HZTOIB9AY2U1Q8Y,TEM5INO,DESC_50,JYJ0HGQS4X,DESC_50,8EQZ,BRI4E1D89A76MNH,DESC_50,Y,Y,R4Q,DESC_50,1743,DESC_50,19HNKRMBKU,Y,2024-01-28 17:57:43.000000,2025-11-16 16:55:27.000000,MQVK6L4W31F5A,DESC_50,AM2W9F9S7FGM1,5LU8HW52R5SJ3LA,45S302Y4N,D6HPJPYW7N,C3T2KEQQ,DESC_50,DESC_50,DESC_50,DESC_50,DESC_50
682181543,100051,5XDU8,LL4VPZ,68B33UC,TAUMX,DESC_51,GN6,4MVVYM3,940V,DESC_51,Y,UEJ,DESC_51,DESC_51,PCQA5TPF,5MT7E4LYZ,DESC_51,EX3C1161,DESC_51,EKQXB,64A,DESC_51,N,Y,UWHT5IBDGE8KKM,DESC_51,O6E,DESC_51,26MPR6IX8A0NU,Y,2025-08-02 19:39:06.000000,2024-08-02 09:04:04.000000,VGQ2OO688KB1,DESC_51,YKFS1UDQ5L,A4QP0F8K46,21YR1,I2Q,9AZOSGMRWCSUR,DESC_51,DESC_51,DESC_51,DESC_51,DESC_51
798789380,100052,P22UJ27RIQWR,60X6WNA,KKZL,9LD,DESC_52,BEP23HDI8M6Z,PUB94XXUS0W,3R9W0IOPOM3,DESC_52,Y,WO6D66O5VF,DESC_52,DESC_52,GGVN,BQP,DESC_52,0V4AS,DESC_52,6KLCIX0BTN,94K17F3HDBNBA,DESC_52,Y,N,W56DIGKM5,DESC_52,HMFYV1JMN67D,DESC_52,KVKD65,N,2024-05-08 23:59:59.000000,2024-10-13 22:52:22.000000,5JRL0X0PI,DESC_52,OIMVA0DNVIO1WF,8PMVZ97,CR4BV3FO0CI3PG8,PB444,6HHTVTB3MQK5,DESC_52,DESC_52,DESC_52,DESC_52,DESC_52
850843173,100053,M2CQ4EB9D,0DG,02U6PW1,HPM3I3610U39O,DESC_53,MR6,ZDI83Q42R3NNQMI,RCC0,DESC_53,Y,FR8DZ8V37CVW,DESC_53,DESC_53,NPGNVNAN8YS,7EBP38LJTCWO7,DESC_53,1TM1URDB5NRDE,DESC_53,G7S9BV1ED5WQO,U12M,DESC_53,Y,N,4PE197QOTDN,DESC_53,A7GK0N1,DESC_53,IKV10X5YJO571C6,Y,2025-01-05 12:31:54.000000,2024-06-09 07:41:37.000000,OLUOE1A58IHTG,DESC_53,TBKT,DK2WTOFG7H12,VUE4,MK35RD,OYHRT3FZV0YIWIF,DESC_53,DESC_53,DESC_53,DESC_53,DESC_53
231160298,100054,FG8D,4AE,AOE3IJ3UMQV,X5O2XDYP12,DESC_54,005SQVE,B5YA7H79,2705XDG7,DESC_54,Y,F9PCP,DESC_54,DESC_54,G73FO9F,O650BUN0,DESC_54,8IIFLAHR,DESC_54,QZI7PLE4125N6,H5D4UDTJTQZVN,DESC_54,N,N,E5KPSK3XZ8,DESC_54,8LA2V,DESC_54,OADV8T7V,N,2025-11-12 04:33:24.000000,2025-03-07 09:24:45.000000,M64HD,DESC_54,K033XA,WB84AEYHN,JNEDUCH,18I8,O25X,DESC_54,DESC_54,DESC_54,DESC_54,DESC_54
795284441,100055,DYFK0E,HQSOVBOB1BO9,A740BBQAETU1N,ZF3DTHD0QBLS,DESC_55,V8LX35IWMKH,4ZNQN294Q,QSX4O4D,DESC_55,N,6O5,DESC_55,DESC_55,K29E09KG32,XV380RQN89O5,DESC_55,H1ATLOMA,DESC_55,4C9,KMBYMJTFA50L6T6,DESC_55,Y,Y,7DGS3AMJ5ZAAR,DESC_55,F6D8RZUJ78IT,DESC_55,BK28ASLJP9LQTW,Y,2025-10-26 14:39:57.000000,2024-09-28 15:58:28.000000,RUQ0K5QAO,DESC_55,29IZ,DQECCYK9Y6N4SL,J45X8FG,8ZE16TEBXJ2THRG,IXN5ZGI42,DESC_55,DESC_55,DESC_55,DESC_55,DESC_55
971229370,100056,SVI31Y789,CKLK4L4W,2C9DVX225U6,IOY,DESC_56,YV2MNTT9X2IN,GKKCYLOM,F52CODPI,DESC_56,N,R4Q2OP83N9R9LV,DESC_56,DESC_56,F6K,E5Z9KOD2Y7,DESC_56,Y8V4UB7,DESC_56,XW8CZQ34,DM3P3F48HK,DESC_56,Y,Y,TDN40C,DESC_56,38GYHYNR,DESC_56,V8HQ1KKFJDED,Y,2024-01-16 17:10:57.000000,2025-11-02 04:48:47.000000,LFYOX,DESC_56,1FKGH,DFH,GXGFS7VIUKR,OMXRB,ISY262O1KEIM,DESC_56,DESC_56,DESC_56,DESC_56,DESC_56
768755248,100057,V9VQP6L5FW1,0L94WNR28C72,0CV,YAJ312ZJCG,DESC_57,DBCOU7NP,L4Y7,BYP,DESC_57,Y,GEH3WZLW6HM0A3,DESC_57,DESC_57,G7T4WBQPGB40,ALE,DESC_57,BZ6UU4,DESC_57,WV3H91IHK,MQDH3YAXH7M,DESC_57,Y,N,SNMB,DESC_57,3OQWVZC985MT,DESC_57,HPO370KLR,Y,2025-08-03 14:10:45.000000,2025-08-15 13:28:38.000000,DVJVRXDXXO,DESC_57,FMXQJH,Y5KJ66BUHT,L3GPBVRNAFFVT,ICG7KC6BZ6X,QLDYRG6F2GQQZ5W,DESC_57,DESC_57,DESC_57,DESC_57,DESC_57
961111109,100058,GXPMBWF49XPMDFI,8TGJ4UWCD6,LBJRUJBR1BN344B,24V,DESC_58,FTAKAMAGYQ8U8HT,JFVD,V28BL1JA,DESC_58,Y,40714QN8PG,DESC_58,DESC_58,WHGYGU1NI3XN01,V1J,DESC_58,066WBU2ZKB2J,DESC_58,XHT7L1O53TSIU0,8S3VJFSOHZWYR,DESC_58,Y,Y,YQNOH68S7VS97L,DESC_58,P9SRZXD0QC4,DESC_58,8NG1228KISE,N,2024-06-03 04:32:37.000000,2024-03-14 05:57:20.000000,7T8,DESC_58,V1YD35I5676,JM57244CYYT5CNK,FCWOM1KC,C7J3YPWPVD,6X24DNH,DESC_58,DESC_58,DESC_58,DESC_58,DESC_58
454487111,100059,LMP1ED2FW65,IM182EZ5ZBN,Z515CHKQE6RPX6O,8O1Z4E94RE,DESC_59,FXF9MR9VDSF,UJA2IMS,C2OXKREUJ7P7F,DESC_59,Y,ZHF,DESC_59,DESC_59,YWW265E3BO6KW5,R9ANUV20,DESC_59,RU90,DESC_59,1C7U65,84IHCTX8KOLEF,DESC_59,N,N,4IXRAQMGNMUSRXN,DESC_59,MY62PH5KFX8HBI2,DESC_59,43D,N,2025-12-23 17:51:09.000000,2024-06-22 22:45:06.000000,CG3CGU,DESC_59,X42MXBQWLZH,0JCWKDJ5NZ4K,KBJ7UAFTRUS,V5QPZ78854,R18QTJOMAX70R,DESC_59,DESC_59,DESC_59,DESC_59,DESC_59
451131317,100060,3E7KFO9OYHTTV,3260IS4VD9,E1IB,I8Z9TZ0G9GTI,DESC_60,BLG,KRQAEP5LN,IFAYEC0OW7BQS1G,DESC_60,N,OU1Y5I34,DESC_60,DESC_60,SKHCM,MLH8UPL16W2,DESC_60,KN15SKAUUYCMM9,DESC_60,FMBXESZ,EN8TDVH7OQ1LR2,DESC_60,N,Y,1LENLP6J7ZSHQT0,DESC_60,5PVKCUC5A6O2,DESC_60,QLCK5YTL5,N,2024-09-01 22:44:51.000000,2024-12-04 07:44:09.000000,YA2LXRB7NFSK9S,DESC_60,AVRA8M,19XW,IH27AOKS6NQX1FL,X0M80OGIE2V9,5NH5,DESC_60,DESC_60,DESC_60,DESC_60,DESC_60
726228324,100061,ODIPLV17U9,XWN,23UN,UTSY,DESC_61,HQZ35CN5A9V514F,9HOCN663A,DB8M0RQGWMYDC,DESC_61,Y,VI16MDW9CZ,DESC_61,DESC_61,0W1YQDFBXMPH,RHJS7UOH8GFY4,DESC_61,JG9JGP,DESC_61,XTJWB1APYD,L33B15DXS4GHQ,DESC_61,N,Y,0TLCI9JREYQW,DESC_61,5HYCQPBWKW2,DESC_61,OJ74,N,2024-03-20 17:09:40.000000,2025-09-12 04:15:25.000000,U2QDE4QJ2YO,DESC_61,ZOWQX,QDQ471L3S6M,3I059,NESF4SCK,FTMYHB3E9AR,DESC_61,DESC_61,DESC_61,DESC_61,DESC_61
734029239,100062,812OU2YLOU7Q,6IMH,5OECH9,MOJMMAJ75PKJ6Z4,DESC_62,HNB289YXD,GLEGSW,Y0QD3GXBO,DESC_62,N,PN25J654CZS,DESC_62,DESC_62,PTI77RF0GMIC,1NB,DESC_62,VR69GS8LTMGVX,DESC_62,65F442AN,T1DQV9N5N36,DESC_62,Y,Y,TR3Z5F25AO,DESC_62,9J2,DESC_62,VGF4LD32DO,N,2024-01-10 06:52:12.000000,2025-05-27 16:37:09.000000,Y1QA9634GX,DESC_62,FFO,4LK8WVFJS7NS,LMJCWAD,TNPLKK2VUSU,NI0,DESC_62,DESC_62,DESC_62,DESC_62,DESC_62
691462675,100063,AGC7HGEE8,1400WS5DEBYWCM,IPGXIF2IHENVXS,H9IL1IPU,DESC_63,9OTE,XGRGKUGOR9MN2,YOV,DESC_63,Y,ONZWFNVN,DESC_63,DESC_63,LJ3P5ZOOVS2,GR41ZZ,DESC_63,DGSI5,DESC_63,4N5,5ID9I,DESC_63,N,N,UI8MP2PM4OJPTV,DESC_63,F8SUEF,DESC_63,9DJ9PT2Z1YSHVK5,Y,2025-05-15 23:49:56.000000,2025-02-14 15:49:21.000000,EFXSU,DESC_63,TS216UBJORC,68ZKH9,7WSVE5P6EKQY,W5MYUX3SUNWPVI,L454L2LR03Y,DESC_63,DESC_63,DESC_63,DESC_63,DESC_63
432394799,100064,0N6HYT,AYWN3FM,JN6YXYNCHN,KQ0,DESC_64,H9QP,FE4C910DPPE,8F7OVB33AIT,DESC_64,N,T469C3U,DESC_64,DESC_64,HZHBWI4KF6TF,NIQ67H3,DESC_64,JEGBSN3HYUH,DESC_64,FIQ2DGET9EZXR,A05P1JX1FQVXDMO,DESC_64,N,N,4U5QKK2BRT3PY,DESC_64,1B7W,DESC_64,0HLI67P,N,2025-04-12 03:17:17.000000,2025-01-28 00:15:17.000000,C9MC6,DESC_64,C1X,OKMT7MYCKI,Y6X,I6YXXEOW8X05YOK,YDMK076RP5UAD,DESC_64,DESC_64,DESC_64,DESC_64,DESC_64
297855637,100065,Y66PXNG6A7VO,8KLPY0OQ1,OZBJK6N4FITI,C5BFHP,DESC_65,ODM3KJRMD4O,0DEFJ,KYHQMENLO7PAXZU,DESC_65,Y,7OFFLGW,DESC_65,DESC_65,BX6HLH,OTG1IR7ZWK0H4R2,DESC_65,KVNU,DESC_65,1U2SLTAXDK,OIK,DESC_65,Y,N,ZYCNMP,DESC_65,YWF5D8U,DESC_65,FEDIR675USKH6,Y,2024-02-07 18:40:49.000000,2025-07-09 06:41:37.000000,45ZCVKYVLL,DESC_65,H2AC3,KQVAFSA7,75OVS3J,2SQZ48EXFWLIPPZ,V7H4VY5EQMR,DESC_65,DESC_65,DESC_65,DESC_65,DESC_65
160119969,100066,NU0WAJ,QNPIQAXR,982CRC4P,UJGJ663IMA,DESC_66,FUOUC,T7C,66Z,DESC_66,N,SENUIQB,DESC_66,DESC_66,L648D,PVZY6A7KPZO,DESC_66,K2Q6VRD,DESC_66,LZC1,VDY8ZQ6XU1,DESC_66,Y,N,D0UQRVG,DESC_66,R1KI5,DESC_66,44WP35O8GOG,N,2024-11-28 04:13:15.000000,2025-07-01 02:25:10.000000,WN686UEP,DESC_66,RNXQMZT48C,TWQ,SOK9U7E,Y9MZFXGI6FKW1,2UCLQDW,DESC_66,DESC_66,DESC_66,DESC_66,DESC_66
435189364,100067,VRQ597DS44K,58PF,Q2EWNTBEQAP,ZFK0341XC3SHWT8,DESC_67,TIP,GEV9NA,QTABHVOG7SWLVG9,DESC_67,Y,YK4LXPQKI1MKS,DESC_67,DESC_67,WEIN2A7,9EMEJ80FWSWP5,DESC_67,U6H4R5JZIBLF,DESC_67,FJUZKAT3P59KAP,ZN4W7VGJ5E6CSV,DESC_67,Y,N,AFCX4RMFEMR,DESC_67,ZUPQ0J95,DESC_67,0QMS1DCS7ZGF6,Y,2024-05-24 14:53:40.000000,2025-03-02 15:52:40.000000,GBZE4K,DESC_67,RVP,GJBSC,WG56LPQLDE6J,DH78V25QZD16VNC,ZYSFPDH0V38,DESC_67,DESC_67,DESC_67,DESC_67,DESC_67
359914457,100068,K9O27G,7XQGEH,RLGL4I7JSDQF4,ZJST2XUHL35,DESC_68,I93Q1PKGZ1,8IT7WAVWKK2,S9ZGX71,DESC_68,Y,QN9CXUXT1RTY9OO,DESC_68,DESC_68,IOXW93V7682,T911RM5VJPVF2BZ,DESC_68,5HHBDSQ1UOB89X3,DESC_68,X3R8EYY22RJKIL,J9T266WZ,DESC_68,Y,Y,U4XMT1ITG,DESC_68,8ZIJB243UF7BFLM,DESC_68,O23E4BJIYZR9TI9,Y,2025-12-19 21:21:26.000000,2024-10-03 20:03:22.000000,PNSSFJ6T2P6B718,DESC_68,215BQ55,ROB2BW6DB1,YWQBJMOMXREP,C8DDZF11WQGTI07,Y3Q55,DESC_68,DESC_68,DESC_68,DESC_68,DESC_68
978967482,100069,1BNT9JEX6RL42,IQN,9RG0XMRI,BK4EPH,DESC_69,HVDOIXVX7,8CFPC10,I0DD1RF9BV5K,DESC_69,Y,KEKVP,DESC_69,DESC_69,MYDZUF4DG9N8XH,EE789N,DESC_69,X2CYLIU8C2ZO,DESC_69,27D0HP,OGPLEP5V7OH,DESC_69,Y,N,9PK95,DESC_69,JEQNGWHAHN2H7B,DESC_69,C0WW4,N,2024-08-15 08:56:36.000000,2025-09-21 10:17:29.000000,Z1JUQTZ,DESC_69,RZRR,UN3VKRJCPYM6,BMTCW8XIB8Z,N284Q8D3SELAHNE,WNH6T,DESC_69,DESC_69,DESC_69,DESC_69,DESC_69
808996751,100070,GFB6N1PRV1,4ANKAFBK8I6Y7U,RCGCA,TU8AB9JZ2J,DESC_70,30S,0WP,DWFYQYUD,DESC_70,N,4JWNF72N2,DESC_70,DESC_70,YRBMTJLDJ84,655ZON0WX,DESC_70,ZM2N,DESC_70,SC9TK,YK3X,DESC_70,N,N,8INNJ,DESC_70,CH8BD0,DESC_70,3IWLQ26G6G,N,2025-02-15 10:24:45.000000,2025-02-17 08:44:07.000000,BM48SYNOOHJ,DESC_70,8QHAE,J65AA8VO5FVD5,8LI0HQG,9C5Y,91R9C8L79Y7RYU,DESC_70,DESC_70,DESC_70,DESC_70,DESC_70
317663783,100071,FSEVKPD,ZGXJXWRUHPGY3Q3,5L7,CFCOR,DESC_71,WV7WC6X0N,R7Q04QVV86TXUW,9OMIV9A2EZJ5,DESC_71,Y,DEAA92VBDYEE8,DESC_71,DESC_71,83Y2257XRTOHQU,JB2HH4,DESC_71,AVL4H,DESC_71,2XNLVKBYE75X5KH,0TF,DESC_71,N,N,5PG6,DESC_71,QJC,DESC_71,B5J,Y,2025-05-11 00:08:13.000000,2024-07-14 14:31:41.000000,NLY,DESC_71,JO23TV6,459JOLZPRQV,854,FLC,2W8R,DESC_71,DESC_71,DESC_71,DESC_71,DESC_71
449222221,100072,FPOGDECA,J50O0LCLA2JI,GTOI0UTIX4N,3LABVHE0W,DESC_72,7HIQ3SI4,B62Q1YDWDPC,GU1CPYFIOVOPR,DESC_72,Y,VFK3JJ2,DESC_72,DESC_72,NFHX4JAWLSXD,H0ZPIAGQ,DESC_72,XI0,DESC_72,6AKMAZU,VEX,DESC_72,Y,N,PMTNGBL,DESC_72,9ZI2E2W,DESC_72,FFN5,N,2025-05-07 12:54:22.000000,2025-03-04 07:42:44.000000,Q7XXP4D8SP6,DESC_72,7ZZ7,55K9W,JJ90D5C,6O6TG,OVK55ORX6TID,DESC_72,DESC_72,DESC_72,DESC_72,DESC_72
454588462,100073,MXFZCJW8,O6U5N9O5TTD3,RFDZ55DCNRUP4,DBQ9O0IM8A157SX,DESC_73,WOMRA5HCQYUF,8NP1O8ZYFWPZ5,N7X1T1IJW4T7,DESC_73,Y,R39GOJY,DESC_73,DESC_73,PNR369MFKGJC2,C06,DESC_73,VENO6X,DESC_73,NDM8,ETVAFM9W0L,DESC_73,N,N,7G8JQD,DESC_73,UB0L7,DESC_73,JG105,Y,2025-02-22 16:39:46.000000,2024-03-18 21:54:27.000000,E5Y6XEAG2WZZWQ,DESC_73,7CXK,BH1DY96D,D30PTUV,PUI,46V3W,DESC_73,DESC_73,DESC_73,DESC_73,DESC_73
